2019-05-05 18:00:00,3215.25,3216.25,3215.25,3216.25,4
2019-05-05 18:04:00,3203.00,3203.00,3202.75,3202.75,2
2019-05-05 18:05:00,3194.25,3194.50,3193.00,3193.00,4
2019-05-05 18:06:00,3194.00,3194.00,3193.50,3193.50,3
2019-05-05 18:08:00,3194.25,3194.25,3189.75,3189.75,11
2019-05-05 18:09:00,3189.50,3190.75,3188.75,3190.50,17
2019-05-05 18:10:00,3191.25,3191.25,3190.50,3190.50,2
2019-05-05 18:11:00,3190.00,3190.00,3190.00,3190.00,2
